row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab_LCMS_Lab012_A5M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab_LCMS_Lab012_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab_LCMS_Lab012_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab_LCMS_Lab012_A15M_Pos_MS2_rep1_5uL.mzML Peak area,DOM_Interlab_LCMS_Lab012_A15M_Pos_MS2_rep3_5uL.mzML Peak area,DOM_Interlab_LCMS_Lab012_PPLBlank_Pos_MS2_rep1.mzML Peak area,DOM_Interlab_LCMS_Lab012_A45M_Pos_MS2_rep2_5uL.mzML Peak area,DOM_Interlab_LCMS_Lab012_A45M_Pos_MS2_rep1_5uL.mzML Peak area,DOM_Interlab_LCMS_Lab012_A15M_Pos_MS2_rep2_5uL.mzML Peak area,DOM_Interlab_LCMS_Lab012_M_Pos_MS1_rep3.mzML Peak area,DOM_Interlab_LCMS_Lab012_M_Pos_MS1_rep2.mzML Peak area,DOM_Interlab_LCMS_Lab012_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab_LCMS_Lab012_A45M_Pos_MS2_rep3_5uL.mzML Peak area,
20722,325.2376344018898,10.992829,,,,,,,,,,,114610.875,110341.1,177233.61,156598.28,162256.84,0,214754.6,865644.6,158574.64,56602.684,44753.35,70326.56,975362.75,
16945,325.2382124642057,8.23462,,,,,,,,,,,4414.541,3420.7126,6721.614,22032.07,27600.38,0,669007.3,543678.2,34143.28,0,0,0,657666.2,
7280,326.1243965748579,4.7197285,,,,,,,,,,,41350.438,34668.86,44587.9,483307.28,126241.78,0,72821.766,88659.336,85887.92,0,0,0,71938.61,
9288,326.12440613038996,5.158778,,,,,,,,,,,47523.83,38065.637,18748.693,66704.95,179846.6,0,25895.549,64964.094,85261.89,0,0,40336.03,42238.254,
3118,326.16094441682446,3.7787986,,,,,,,,,,,93994.65,182097.45,380304.16,1205309.2,1319648.0,0,214587.34,225188.83,1254636.4,0,0,163177.14,227753.14,
4909,326.1610964778416,4.2009807,,,,,,,,,,,302709.2,351820.16,329964.7,908413.8,904553.0,0,794407.9,792092.6,924026.5,63285.016,0,609962.0,766967.9,
6049,326.16124021627695,4.4580626,,,,,,,,,,,360125.28,308100.7,353928.2,774870.06,816416.44,0,1469264.5,1482287.1,812240.6,552250.3,283617.72,774407.44,1613052.6,
2677,326.1612786957411,3.6847,,,,,,,,,,,53899.906,66132.45,57901.305,93293.01,148579.5,0,224150.42,214579.47,99862.9,58259.81,69137.16,116257.74,636392.3,
9054,326.1613513253767,5.0950823,,,,,,,,,,,9965.525,21073.533,54993.363,36287.055,36249.336,0,220500.86,44959.586,77498.08,54448.207,46924.605,157210.9,84318.44,
1677,326.19769610499424,3.3558018,,,,,,,,,,,16557.117,28758.682,21368.785,119120.914,134491.73,0,597503.9,64606.22,32994.785,33160.29,9134.38,85139.41,100081.66,
16706,326.2702086651491,7.943926,,,,,,,,,,,129619.305,123018.336,161853.33,135234.36,136098.34,0,96258.555,119590.61,113324.266,79045.086,0,131725.84,138214.84,
19282,326.3788079319454,10.216473,,,,,,,,,,,791102.75,765901.44,837944.56,341828.6,254983.2,305459.97,312294.06,284366.38,214095.16,598516.9,368903.5,762917.9,329576.47,
18935,327.00911698030075,9.915434,,,,,,,,,,,350989.12,351764.56,357522.44,326481.62,341890.28,0,298303.0,325267.62,348653.25,0,0,361592.03,309441.25,
23087,327.07661538928676,11.959422,,,,,,,,,,,12138.79,8394.614,7430.0635,118561.91,164140.94,0,371288.56,387755.4,111363.516,0,0,0,397848.84,
24786,327.12069197649396,14.635783,,,,,,,,,,,13438.947,11093.007,8561.649,58213.656,60532.855,0,73127.35,65869.125,75853.38,0,0,0,73055.45,
10991,327.1448605686533,5.566428,,,,,,,,,,,55422.316,366329.75,57790.555,81238.72,80762.61,0,52311.777,65609.43,83699.086,0,0,0,61490.824,
10590,327.2001881889951,5.438819,,,,,,,,,,,269141.56,259928.81,286978.72,363692.62,378018.0,0,164247.81,179580.97,367297.12,147957.1,0,320713.38,163121.17,
2269,327.2023484807806,3.5483878,,,,,,,,,,,343184.0,314823.53,329121.2,1338904.2,1284623.2,13271.649,1238104.6,1182135.5,1265868.4,0,58402.523,1064772.6,1197509.9,
23233,327.25114938845076,12.093108,,,,,,,,,,,66036.72,59922.703,203612.44,298724.12,66993.2,0,88081.45,98939.984,55290.203,36788.21,46466.0,296395.94,61499.96,
23162,327.25127107662996,12.004136,,,,,,,,,,,119376.875,41900.72,63545.992,78308.73,75172.07,0,87727.54,45509.414,36764.15,15732.001,0,33074.527,41163.152,
22853,327.2519627557621,11.829506,,,,,,,,,,,77946.086,111909.41,76372.1,39894.473,63043.14,0,23621.96,35358.22,77132.8,11575.307,20357.86,13450.765,68729.25,
17248,327.2537786015778,8.599252,,,,,,,,,,,0,3081.1538,4939.9897,54116.434,39130.496,0,1201937.8,1215865.1,14306.072,0,0,0,197289.95,
19134,327.25381806047767,10.098566,,,,,,,,,,,247655.58,267208.47,267415.84,315290.12,301643.3,0,689472.9,732272.94,331956.88,41650.24,0,226403.53,657577.25,
20471,327.25386936057197,10.886283,,,,,,,,,,,0,0,32213.516,0,18130.871,0,0,0,16201.386,9920.52,68732.13,210362.0,56527.914,
3436,328.15573629243164,3.8679543,,,,,,,,,,,69388.57,35175.906,38056.805,238523.23,299712.84,97551.805,757742.3,772069.3,301312.6,165023.12,36715.02,230732.6,737728.1,
4672,328.1985037806592,4.141752,,,,,,,,,,,106462.84,80657.016,102303.75,218853.12,219447.67,0,72020.94,137870.84,206843.61,220430.06,221804.72,260547.5,120380.65,
1503,328.2339500362155,3.2956867,,,,,,,,,,,66317.44,78986.67,49058.703,384350.7,494656.3,0,418969.97,433653.94,436450.28,0,0,31623.406,479546.0,
16408,328.2492003372692,7.718338,,,,,,,,,,,2564720.8,2434442.2,2470491.8,2762525.2,2700079.0,0,1476551.6,1437810.0,2716442.8,0,0,2203322.5,1481783.1,
18204,328.2493287776111,9.380736,,,,,,,,,,,5357625.0,5282158.5,5510862.0,4624052.0,4748272.5,0,5636980.5,5569762.5,4944150.0,5021711.5,0,5690835.5,5615296.5,
17399,328.2854162858469,8.700709,,,,,,,,,,,65668.055,0,124969.12,431645.9,447086.56,0,514779.88,555637.9,424554.94,0,0,0,535538.25,
18951,329.0061434519321,9.9235935,,,,,,,,,,,361874.44,345492.9,357594.8,321643.34,334084.56,0,293087.72,293383.03,328395.72,0,0,366444.2,305064.97,
375,329.1341060893563,1.1754137,,,,,,,,,,,26613.227,13274.654,4367.9565,45938.773,26086.004,0,197403.47,217204.73,36631.25,26522.516,27903.756,41236.25,129499.44,
397,329.13465385378373,1.5258554,,,,,,,,,,,0,0,0,225920.4,221009.12,0,69502.86,122887.28,216631.3,0,0,1694.5339,69375.23,
432,329.13470245665064,1.7648305,,,,,,,,,,,29980.182,24267.8,21655.334,30879.676,34194.598,0,46550.47,60510.11,30293.543,78925.79,34740.76,114916.65,43106.95,
24741,329.15727435526736,14.60655,,,,,,,,,,,298793.88,287827.22,380786.6,545856.7,135843.25,0,162900.45,153060.78,156399.62,0,0,0,273918.28,
24580,329.1574746111418,14.465075,,,,,,,,,,,9698.426,8318.187,2961.1401,44244.094,59101.76,0,45701.86,55106.793,48526.047,0,0,0,346340.0,
22864,329.23120108999956,11.845294,,,,,,,,,,,228443.88,223515.8,247747.27,98748.78,79935.15,0,0,19542.547,82834.14,85459.7,53803.61,95316.91,26357.656,
22689,329.2315091894022,11.7464,,,,,,,,,,,80665.82,23923.613,44647.566,0,39112.93,0,62509.34,27772.832,75476.13,53699.273,59876.25,128497.48,35653.977,
22486,329.23209818628317,11.673369,,,,,,,,,,,160660.97,213494.06,116265.82,109600.78,123213.14,0,77089.53,87072.38,108213.734,202138.9,238487.42,370549.22,93178.37,
21968,329.23226172127926,11.51046,,,,,,,,,,,757666.44,745865.0,774458.8,639968.9,582255.75,0,417309.22,368980.16,646962.56,733972.2,773313.8,963394.44,360755.2,
18573,329.2693623080574,9.668301,,,,,,,,,,,102722.555,51369.59,106267.0,419773.75,354775.72,0,1757748.1,1807443.1,372277.66,0,0,0,1670303.1,
17772,329.26951979302123,9.004751,,,,,,,,,,,26695.145,28651.512,30361.988,148312.06,123585.43,0,730425.8,741469.8,154596.97,0,0,0,849979.2,
11836,330.20785152128855,5.79392,,,,,,,,,,,160763.48,83432.86,172990.17,133700.25,143502.25,0,223062.19,223089.11,266451.03,127632.29,7336.5244,188816.6,230591.97,
21785,330.2095373603798,11.425152,,,,,,,,,,,865235.06,221216.19,839281.06,201601.86,140198.97,0,19873.473,31761.518,0,229536.02,195931.22,277260.97,30950.512,
13140,330.24398715458653,6.189531,,,,,,,,,,,605902.2,586649.0,680350.1,676149.6,670898.5,0,964855.0,994878.25,724515.7,528513.7,0,726218.06,1034236.3,
15217,330.24395323801815,7.0072665,,,,,,,,,,,2094812.0,1277736.4,2080544.9,2354235.8,2274241.0,0,674141.25,655330.0,2264264.2,1632379.5,0,1934901.4,653943.75,
292,331.149753401745,1.1201108,,,,,,,,,,,93730.06,35216.066,70967.836,1458.0127,0,0,4402.9478,1899.6785,2569.76,105420.48,95868.664,150212.45,0,
385,331.14990283680896,1.1882164,,,,,,,,,,,31825.812,15694.693,21358.078,188568.9,39102.113,0,23458.637,13777.092,26414.496,20649.678,21895.504,53959.086,24502.459,
501,331.1504679604034,1.9270929,,,,,,,,,,,53109.637,49964.508,94866.24,389235.1,369173.9,0,21107.705,29500.326,417714.56,91143.58,42066.93,137833.98,32492.078,
16621,331.16604514528706,7.882148,,,,,,,,,,,6995.17,15326.84,16132.129,54572.848,38588.945,0,380953.88,380318.56,54945.375,0,0,0,390502.06,
18084,331.16624998386,9.318788,,,,,,,,,,,23632.412,19902.912,25981.186,132655.38,116578.92,0,450985.0,466619.84,131917.84,985.61926,0,14940.507,465383.1,
8819,331.1947868639607,5.053445,,,,,,,,,,,79619.19,95891.76,114082.16,323846.97,321972.12,0,88965.59,105919.805,338992.1,0,0,95052.67,169068.52,
19509,331.2847695032482,10.351237,,,,,,,,,,,34822.867,0,0,1603373.8,1865729.0,0,1795072.5,0,2001714.4,0,0,0,0,
19193,331.28481000371175,10.153458,,,,,,,,,,,214363.11,0,193989.31,682993.94,324688.7,0,0,0,394367.7,0,0,0,0,
18264,331.2850623311564,9.411915,,,,,,,,,,,63636.883,71600.555,89366.34,255574.6,181888.73,0,883367.25,884783.2,191491.81,0,0,0,865287.7,
19320,331.2852426046981,10.236364,,,,,,,,,,,884032.75,902784.7,870909.4,0,0,0,3492227.8,9947313.0,101735.33,0,0,0,9573025.0,
6237,332.186775637244,4.4971786,,,,,,,,,,,44241.79,122193.25,34846.72,127135.36,392442.56,0,57846.426,310525.34,400142.44,0,4699.744,0,38938.844,
3815,332.1871149811333,3.93897,,,,,,,,,,,0,24913.873,31081.586,653376.8,464754.84,0,60047.625,694494.25,47576.055,6088.919,0,371461.06,140684.55,
18551,332.20770233400447,9.654094,,,,,,,,,,,233259.55,240700.08,345456.44,248426.2,161673.64,0,102200.39,95517.31,233197.9,0,0,325416.94,97240.16,
8015,332.22327745819297,4.8714633,,,,,,,,,,,28791.252,38495.684,204911.5,82420.016,108435.11,0,77274.54,376413.53,32804.957,39673.98,0,75570.19,281685.3,
22078,332.24315913383634,11.50901,,,,,,,,,,,650337.56,590482.9,579572.0,314405.9,320606.53,0,190537.58,195363.11,348889.62,982371.6,1033665.75,1153681.2,172114.69,
21564,332.2433378552059,11.312946,,,,,,,,,,,676101.06,638835.9,623124.56,273228.4,218123.89,0,167010.9,143882.84,252510.7,680252.0,704259.6,1041546.44,163331.44,
21161,332.24335398973176,11.159946,,,,,,,,,,,1863793.8,1958626.1,2019567.0,1080560.4,1038801.44,0,644172.5,572897.94,974071.25,2454436.5,2602219.2,2746293.0,569155.94,
18275,332.28837918625834,9.406773,,,,,,,,,,,3064.6724,7521.798,8521.309,33225.797,23107.28,0,91707.05,149809.3,16729.508,0,0,0,80808.26,
17298,332.3169422014258,8.635809,,,,,,,,,,,310369.66,287658.7,325932.34,289053.2,262335.44,0,210328.11,176274.88,308453.78,252386.11,0,349355.03,204376.56,
17039,332.3171023353147,8.312741,,,,,,,,,,,281723.78,272176.4,277986.44,302816.0,288134.5,0,205910.92,201060.72,293041.25,170330.02,0,267435.94,189362.58,
19184,332.3318025052222,10.14065,,,,,,,,,,,989311.7,978870.3,1052011.9,220628.06,123871.16,25636.16,157228.9,163877.28,142774.42,570751.2,44751.164,1312209.8,131542.8,
243,333.12891271784997,1.1003151,,,,,,,,,,,32453.3,28845.967,21920.547,110434.14,126195.97,0,242551.12,164082.08,148021.94,89822.78,38730.984,136894.9,223312.0,
12012,333.13465230766343,5.8670826,,,,,,,,,,,71759.08,80128.83,86896.484,110932.164,151062.86,0,134617.5,60561.93,56837.664,55502.785,0,110355.17,784154.7,
1889,333.145477305833,3.41754,,,,,,,,,,,67181.734,54307.453,333704.7,869184.44,829763.06,0,106361.28,141476.16,927169.75,0,0,121658.97,139339.22,
1653,333.1457055888241,3.3621566,,,,,,,,,,,336819.4,263871.8,65529.547,164927.25,185624.92,0,790336.06,432408.56,164537.5,0,9767.142,705056.8,706724.1,
4597,333.1457330554668,4.1290736,,,,,,,,,,,26378.521,31021.77,34112.32,78096.805,70025.6,0,52616.67,68610.3,189628.92,4722.7256,0,51501.58,75553.914,
1033,333.1459581637031,3.0787961,,,,,,,,,,,33740.105,15216.87,26231.508,119192.37,97020.2,0,29423.04,318015.84,100866.06,26757.264,5432.5073,80848.36,101219.67,
414,333.16614622621364,1.7604254,,,,,,,,,,,0,0,0,44755.473,193932.39,0,36190.9,32870.47,203160.78,0,0,1910.0527,38028.113,
19816,333.18144132776735,10.515235,,,,,,,,,,,6061334.5,5965263.0,6087024.0,4622018.5,4534989.5,6926909.5,4483891.0,4530228.5,4850866.0,5873161.0,5840013.5,6366854.0,4382745.5,
23533,333.2969005546126,12.293553,,,,,,,,,,,20864.336,12168.608,15150.857,0,0,0,0,0,0,21617.502,27414.19,70835.94,0,
23451,333.2990284128827,12.240209,,,,,,,,,,,6018.419,9815.383,0,30573.645,35503.93,22453.305,35774.594,45861.617,21528.621,0,0,5983.4546,38652.973,
22687,333.2993134736769,11.754944,,,,,,,,,,,17312.867,6750.934,7336.81,18396.66,18164.87,380069.66,19963.775,24288.191,39071.34,21779.348,42487.63,57430.965,24584.082,
23790,333.29974310036806,12.562154,,,,,,,,,,,74860.7,68561.984,79644.55,97372.83,100844.06,2496.8376,136248.14,145341.53,45236.2,10954.86,0,14055.805,78059.06,
2066,334.1661169365993,3.490915,,,,,,,,,,,322405.28,34030.746,274645.7,96517.875,717962.44,0,130893.125,83846.02,851137.7,0,5332.74,69239.61,661145.9,
20697,334.2226376423509,10.982549,,,,,,,,,,,198200.67,156297.52,131522.12,138819.06,95368.69,0,101515.64,77523.39,115954.09,190051.38,227670.11,355059.72,100551.16,
83,334.9148666129557,0.940296,,,,,,,,,,,33926.992,23735.625,23895.475,97178.56,104483.01,0,96547.55,86510.66,90092.305,42447.45,39118.055,50888.676,92851.06,
202,335.09482018735895,1.0574162,,,,,,,,,,,30877.637,19003.848,18368.668,129484.47,138738.14,0,135525.19,134005.5,81349.26,38914.434,37681.008,68766.67,131011.46,
8056,335.11348619603206,4.878604,,,,,,,,,,,26838.844,31979.766,31434.602,59309.414,501087.8,0,107721.33,125550.88,95818.74,0,0,0,106942.46,
9183,335.16103978804824,5.111657,,,,,,,,,,,51890.9,43517.02,30829.682,75670.69,271402.9,0,30496.064,66617.51,56242.1,0,0,0,50896.82,
7539,335.1610772218888,4.7798615,,,,,,,,,,,48651.64,63197.668,59513.105,380188.2,48797.875,0,58654.547,38970.008,66401.56,0,0,0,42801.258,
4860,335.161322400158,4.1824293,,,,,,,,,,,77203.96,72691.27,77954.27,188139.36,1270232.6,0,97966.94,144339.73,241991.78,10211.38,0,144879.47,696033.56,
458,335.1816823302931,1.8266771,,,,,,,,,,,7626.9717,5751.1143,5224.798,137922.47,185118.95,0,24522.2,35394.8,144110.97,0,0,0,32806.8,
20363,335.2792764476928,10.842612,,,,,,,,,,,380343.78,375295.3,378170.75,285215.38,288038.12,4093.9539,257661.75,236400.95,311821.0,261694.83,277137.5,0,239350.78,
20377,335.2801017453028,10.843834,,,,,,,,,,,0,0,182829.86,35389.207,39678.805,0,0,0,61834.21,22423.645,26137.28,361389.44,23589.943,
4427,336.1451994447334,4.0785627,,,,,,,,,,,37395.36,19398.635,32996.176,602699.7,20549.879,0,60513.523,65348.938,49120.76,0,0,14455.059,92296.92,
6690,336.14563037779783,4.5804896,,,,,,,,,,,22767.562,17691.383,43352.97,67521.26,24363.025,0,31911.695,35307.156,86577.79,55066.62,10277.662,56644.258,451833.2,
1925,336.181756454133,3.4661598,,,,,,,,,,,51914.547,307813.1,290496.38,81777.36,163035.73,0,106619.58,155864.03,161205.53,0,6170.504,115498.49,144856.7,
23349,336.20026276760007,12.181459,,,,,,,,,,,71088.07,99433.38,39620.49,26420.8,5925.2188,0,19146.014,11200.819,24466.828,0,0,0,29656.844,
24076,336.201659723073,13.201562,,,,,,,,,,,14787.377,47625.15,13515.801,0,0,0,32664.498,164699.75,18188.113,0,0,0,18257.09,
24273,336.201722494033,13.637287,,,,,,,,,,,48680.688,8114.9443,13292.344,29260.533,25650.654,0,21544.047,21853.1,37224.285,0,0,0,25557.14,
504,336.20216850354484,1.9793222,,,,,,,,,,,13264.265,7739.4355,9478.736,83291.72,76229.336,0,15890.994,34025.707,80437.29,0,0,12196.023,30708.412,
562,336.2022270236404,2.5722988,,,,,,,,,,,30980.371,27385.328,23067.031,132969.72,153657.86,0,97239.33,83564.28,160881.6,21667.514,17035.322,32955.875,82231.76,
6327,336.21832086748117,4.4914484,,,,,,,,,,,493301.06,518999.38,521068.1,1261079.4,1275702.1,0,1153613.8,1271763.6,1086416.6,72941.055,184751.75,968812.75,1086344.8,
7332,336.21822195545286,4.7267537,,,,,,,,,,,127147.47,221179.16,128044.05,286841.16,546293.8,0,431557.72,474655.03,312617.53,229895.67,0,199525.38,563967.9,
23110,336.30964125714996,11.984268,,,,,,,,,,,525436.5,690466.7,628575.94,562554.3,523300.6,26021.916,504813.0,515140.7,506205.4,135730.72,961480.25,1110184.2,510820.75,
22285,336.310813743408,11.623096,,,,,,,,,,,16892.727,6350.7036,12453.122,15475.459,9412.801,47331.027,4579.634,4257.201,3395.7903,8691.319,14246.311,16396.805,0,
22561,336.3257304542398,11.691803,,,,,,,,,,,103332.85,126352.13,127890.266,310906.03,322881.22,341214.53,83444.39,495721.66,229928.02,88249.21,94262.67,166941.2,124300.89,
9991,337.14116513395123,5.314483,,,,,,,,,,,62014.633,71107.6,214210.61,339005.72,22733.543,0,204544.0,224873.31,30577.508,43235.22,5681.326,248965.31,376790.25,
2111,337.17680474441585,3.504215,,,,,,,,,,,28634.297,19997.63,21899.783,38946.844,92342.52,0,80123.76,79728.33,461320.7,0,4706.33,20650.64,66485.836,
17324,337.1867519860048,8.657361,,,,,,,,,,,236226.45,264851.7,260895.31,349626.28,329582.03,0,299243.56,354542.9,339044.88,0,0,0,329578.12,
21139,337.1997986050048,11.156072,,,,,,,,,,,130402.13,53038.14,159467.03,205204.86,182516.4,0,614281.4,465920.4,181333.1,80763.484,99722.45,434913.56,466479.53,
22322,337.2372420410756,11.611416,,,,,,,,,,,95528.41,94437.78,243420.53,393139.44,143277.88,0,495072.1,72180.12,172514.31,26886.771,36017.582,61716.746,73486.766,
23979,337.2372876887258,12.88165,,,,,,,,,,,230100.31,137801.53,44507.492,56417.86,53039.535,0,275405.78,60893.234,25177.357,204233.02,69165.984,372375.62,35869.523,
23999,337.2373607876977,12.930732,,,,,,,,,,,18688.574,21486.098,255272.48,40383.44,44149.344,0,54850.44,51108.504,45782.277,67818.76,206604.22,63963.344,54826.156,
22520,337.27335288899,11.675277,,,,,,,,,,,522054.88,375862.6,322466.2,971232.94,788008.75,0,907643.8,206586.11,768099.3,35598.855,7034.2046,244971.17,751335.75,
23826,337.27371870614513,12.599889,,,,,,,,,,,33495.22,20161.07,38750.01,32214.025,83125.055,0,64910.305,44503.773,56425.06,12625.878,15403.856,139917.36,96302.81,
19111,337.27449277239623,10.072554,,,,,,,,,,,17432.5,9729.46,8149.063,31767.03,28917.06,0,235806.44,304380.44,22502.594,0,0,0,32255.736,
19028,337.27454142885557,9.997277,,,,,,,,,,,14598.563,11886.941,13735.113,28610.627,14329.53,0,122024.195,107178.46,8710.323,0,0,0,266079.47,
9101,338.16063827612356,5.1011014,,,,,,,,,,,48491.47,196833.33,55634.203,79138.91,37406.633,0,33891.16,22416.809,104892.15,0,0,0,31142.617,
255,338.1808317861436,1.0997304,,,,,,,,,,,281082.12,216401.7,222422.23,366757.84,340372.0,0,409687.3,375123.16,342282.75,335881.56,322507.94,447125.97,398851.03,
482,338.18123484347734,1.8789777,,,,,,,,,,,227659.98,191091.56,194891.6,0,63357.125,0,23361.533,35509.395,0,232659.5,220404.9,322031.72,0,
431,338.18126395662716,1.7850753,,,,,,,,,,,19364.793,14851.121,18773.043,649768.6,708442.5,0,230757.81,241596.66,739355.94,15195.16,15405.044,28844.504,239092.45,
555,338.18132006671857,2.5429122,,,,,,,,,,,193542.66,14585.665,11339.196,482454.53,469176.88,0,28714.033,34017.65,482089.4,45439.72,40875.625,56073.906,30914.156,
2654,338.197115739484,3.6688995,,,,,,,,,,,438453.94,45965.55,40966.04,149410.16,203692.62,0,110349.94,127221.44,171606.2,0,0,0,58309.293,
809,339.16743343288715,2.9480796,,,,,,,,,,,83102.57,67602.69,82567.39,253202.33,277387.28,0,338007.7,383430.38,269267.4,0,45092.117,210332.7,375068.97,
5051,339.19272121645787,4.231553,,,,,,,,,,,825954.5,426118.44,737123.44,1454388.1,1696037.0,0,562251.8,582309.56,1531760.2,333191.97,0,1151096.4,657605.3,
20621,339.2169558735989,10.95531,,,,,,,,,,,164974.86,152941.55,148075.98,795425.56,123767.14,0,117165.66,381405.1,129548.164,459001.62,492437.03,39463.164,463678.38,
22610,339.25271456193366,11.707523,,,,,,,,,,,256130.28,17788.662,214299.2,470399.38,533728.7,0,221122.64,26103.676,352727.44,210956.62,247391.38,199611.17,26380.508,
23789,339.25290366394114,12.579906,,,,,,,,,,,128212.65,137420.25,143256.77,114417.234,51885.4,0,178805.11,480386.34,45101.438,39299.72,14687.379,173746.86,57175.87,
24057,339.2530816250058,13.129341,,,,,,,,,,,18756.188,21273.422,7964.687,19397.877,27295.547,0,35327.664,28687.787,25386.8,39663.844,39585.324,116947.1,43061.785,
22756,339.2888874728071,11.786157,,,,,,,,,,,451481.06,475806.03,563453.3,958292.6,918927.3,0,965100.0,1011639.5,795835.9,33593.914,24382.52,244881.69,914596.2,
20422,339.28958426751484,10.879318,,,,,,,,,,,109773.8,35786.56,34043.992,77231.36,80488.44,0,1651991.4,336363.0,49317.67,0,0,0,535125.75,
20667,339.28968585608135,10.97458,,,,,,,,,,,24632.225,9769.473,22163.031,82175.375,328394.0,0,523735.25,1696364.4,346693.22,991.1842,0,5920.9673,1570150.1,
19506,339.2902757103967,10.347522,,,,,,,,,,,25790.598,18622.46,15079.545,98293.836,32605.127,0,331272.7,324824.78,58252.36,0,0,0,334004.8,
21237,339.3009456634661,11.187597,,,,,,,,,,,233665.22,201861.61,206133.5,272900.44,274122.6,0,259077.6,245546.84,305470.44,0,0,0,315228.72,
9610,340.14115610732824,5.2180443,,,,,,,,,,,0,0,89433.766,16664.256,0,0,100286.97,58718.316,120576.086,52439.57,84721.74,545702.8,80732.49,
9060,340.1768311043707,5.1089206,,,,,,,,,,,1666383.5,1565241.4,1675224.5,2470026.8,2629182.5,0,857541.75,1005851.06,2642580.8,1727344.0,0,2119141.8,876794.7,
6435,340.1766568534251,4.5324697,,,,,,,,,,,248577.94,874885.6,249386.47,2309075.8,540266.9,0,178094.72,130344.164,1576745.1,0,0,82890.32,176079.61,
7102,340.1769106029642,4.6805325,,,,,,,,,,,849611.3,251385.12,922333.94,453020.75,475153.7,0,646060.7,626618.8,432342.97,1120306.4,0,427563.5,626660.4,
3428,340.17708129430054,3.8532739,,,,,,,,,,,16971.338,0,33942.5,936807.3,85349.3,0,96836.93,290130.5,591005.56,6082.006,5516.4966,35662.664,22092.816,
5226,340.1771278069555,4.2943454,,,,,,,,,,,151610.53,149020.31,163617.39,405821.97,361672.44,0,230161.2,338871.0,704573.06,183430.8,112065.34,213706.1,363492.16,
3082,340.2130972229357,3.763557,,,,,,,,,,,38678.406,149436.05,145580.22,674326.7,145518.22,0,125999.266,126597.984,82134.984,0,0,71351.195,128836.086,
2698,340.2134497103419,3.6810598,,,,,,,,,,,276280.2,44367.254,45756.2,129106.99,470549.97,0,159851.25,424287.56,463812.8,383967.7,29865.043,460973.34,484091.72,
4379,340.26061026560836,4.065767,,,,,,,,,,,1482003.6,1383012.4,1491829.4,3249028.2,3391036.5,0,3768461.5,3747137.2,3365453.5,0,0,3107792.5,3830000.8,
6254,340.26090693724194,4.499536,,,,,,,,,,,29499.7,101717.77,86785.05,154848.23,171669.42,0,167207.89,162782.97,160347.75,68538.26,24120.295,117159.625,155398.52,
109,340.9319228751656,0.9572025,,,,,,,,,,,71944.74,40058.434,43839.836,199434.78,195221.97,11673.551,221381.53,222191.27,208687.73,154094.97,168204.95,171986.66,219314.31,
207,341.0512440546774,1.0563128,,,,,,,,,,,25821.17,17636.254,21466.426,262712.38,385489.16,0,563567.56,560497.8,387693.22,0,0,2596.1865,537580.75,
6492,341.1248523365816,4.5446644,,,,,,,,,,,18753.549,15741.898,16747.387,52173.04,92978.336,0,827419.2,424988.5,43033.46,30655.617,41504.766,47499.434,68086.26,
24727,341.1574997800424,14.61084,,,,,,,,,,,53150.027,59311.418,111681.984,70629.81,41539.992,0,269433.66,150476.66,77408.86,0,0,0,125020.92,
2444,341.17292624108865,3.605067,,,,,,,,,,,0,0,245463.52,0,0,0,160457.1,164529.27,678076.94,375540.2,321720.34,506895.2,170272.2,
2714,341.1819557432322,3.6727989,,,,,,,,,,,23226.215,22171.521,21104.418,49579.812,107542.02,0,100710.8,91616.63,108860.85,8743.7705,15651.833,80668.19,93725.43,
4365,341.2641902819991,4.0676413,,,,,,,,,,,180559.16,246114.14,183031.08,403899.7,435591.38,0,422831.7,468023.94,597986.8,0,0,357873.12,481526.78,
23130,341.2656859231666,11.986959,,,,,,,,,,,44226.44,101258.57,99341.016,146897.47,133442.98,0,211434.69,117869.33,144325.6,18290.215,65765.984,0,97557.61,
23696,341.26660145277754,12.463463,,,,,,,,,,,18117.732,14737.176,50233.703,6984.411,7309.3486,0,0,16625.361,0,43944.957,48337.484,227298.42,5135.5684,
6262,342.1562775614556,4.4970913,,,,,,,,,,,18071.191,31775.664,0,38307.27,109259.71,0,608971.5,533232.5,93296.94,67983.664,46330.855,81653.11,101485.73,
5590,342.16757092885456,4.3514304,,,,,,,,,,,133294.8,135646.67,140703.67,319090.97,336901.7,0,245226.78,241741.12,320486.06,170969.11,150159.75,269801.03,240642.62,
5449,342.1774305694855,4.3221793,,,,,,,,,,,34396.715,27504.344,34245.047,87502.58,79375.87,0,90370.766,105842.234,82591.43,70851.81,77978.92,100153.69,90329.06,
20018,342.228029155104,10.645278,,,,,,,,,,,215534.22,181460.12,221162.75,127897.875,133102.3,0,62819.695,65347.656,116999.98,239411.75,233118.89,246229.69,64347.242,
324,343.1499540680582,1.139045,,,,,,,,,,,149575.78,104851.06,120497.305,0,3029.5254,0,0,0,0,280696.62,264269.34,385747.12,0,
